Mod:Item:MetaData, Localized Name
LotsOfFood:chocofence, 巧克力栅栏
LotsOfFood:caramfence, 焦糖栅栏
LotsOfFood:sugarfence, 白糖栅栏
LotsOfFood:cheesecakeblock, 奶酪蛋糕
LotsOfFood:gateaucarotteblock, 胡萝卜蛋糕
LotsOfFood:cocobloc, 椰子
LotsOfFood:poussecocotier, 椰子树树苗
LotsOfFood:cropvigne, 葡萄藤
LotsOfFood:machineglaces, 冰淇淋饮料机
LotsOfFood:fraisier, 草莓植株
LotsOfFood:croptomate, 番茄植株
LotsOfFood:cropmaisbottom, tile.cropmaisbottom.name
LotsOfFood:cropmaistop, tile.cropmaistop.name
LotsOfFood:assiettebloc, 盘子
LotsOfFood:cropvanille, 香草
LotsOfFood:gateaufraiseblock, 草莓蛋糕
LotsOfFood:blackforestblock, 黑森林蛋糕
LotsOfFood:verre, 玻璃杯
LotsOfFood:assiette, 盘子
LotsOfFood:seedpiment, 辣椒种子
LotsOfFood:seedtomate, 番茄籽
LotsOfFood:vanille, 香草
LotsOfFood:algues, 海带
LotsOfFood:noixdecoco, 椰子
LotsOfFood:bolchoco, 巧克力碗
LotsOfFood:seaufromage, 奶酪桶
LotsOfFood:biscuitchien, 狗饼干
LotsOfFood:moutoncru, 生羊肉
LotsOfFood:moutoncuit, 烤羊肉
LotsOfFood:chevalcru, 生马肉
LotsOfFood:chevalcuit, 烤马肉
LotsOfFood:calamarcru, 生墨鱼
LotsOfFood:calamarcuit, 炸墨鱼圈
LotsOfFood:baconcru, 培根
LotsOfFood:baconcuit, 烤培根
LotsOfFood:barcru, 鲈鱼
LotsOfFood:barcuit, 烤鲈鱼
LotsOfFood:colincru, 鳕鱼
LotsOfFood:colincuit, 烤鳕鱼
LotsOfFood:solecrue, 鳎鱼
LotsOfFood:solecuite, 烤鳎鱼
LotsOfFood:truitecrue, 鳟鱼
LotsOfFood:truitecuite, 烤鳟鱼
LotsOfFood:poissonorcru, 金鱼
LotsOfFood:poissonorcuit, 烤金鱼
LotsOfFood:porcaramel, 焦糖猪排
LotsOfFood:steaktartare, 鞑靼牛排
LotsOfFood:chorizo, 辣味香肠
LotsOfFood:brochette, 烤肉串
LotsOfFood:zombiepure, 纯净肉
LotsOfFood:fraise, 草莓
LotsOfFood:cerise, 樱桃
LotsOfFood:raisin, 葡萄
LotsOfFood:banane, 香蕉
LotsOfFood:noixdecocoouverte, 椰子
LotsOfFood:tomate, 番茄
LotsOfFood:piment, 辣椒
LotsOfFood:mais, 玉米
LotsOfFood:juspomme, 苹果汁
LotsOfFood:jusmelon, 西瓜汁
LotsOfFood:jusraisin, 葡萄汁
LotsOfFood:jusbanane, 香蕉汁
LotsOfFood:juscoco, 椰子牛奶
LotsOfFood:juscactus, 仙人掌汁
LotsOfFood:justomate, 番茄汁
LotsOfFood:juscarotte, 胡萝卜汁
LotsOfFood:milkshakechoco, 巧克力奶昔
LotsOfFood:milkshakefraise, 草莓奶昔
LotsOfFood:milkshakecaramel, 焦糖奶昔
LotsOfFood:milkshakevanille, 香草奶昔
LotsOfFood:the, 茶
LotsOfFood:cidre, 苹果酒
LotsOfFood:vin, 葡萄酒
LotsOfFood:rhum, 朗姆酒
LotsOfFood:vodka, 伏特加
LotsOfFood:fromage, 奶酪
LotsOfFood:pizza, 披萨
LotsOfFood:popcorn, 爆米花
LotsOfFood:oeufdur, 白煮蛋
LotsOfFood:sushi, 寿司
LotsOfFood:fishandchips, 炸鱼薯条
LotsOfFood:steakfrites, 牛排薯条
LotsOfFood:takoyaki, 章鱼烧
LotsOfFood:tranche, 面包片
LotsOfFood:sandfrom, 奶酪三明治
LotsOfFood:sandjamb, 火腿三明治
LotsOfFood:sandpoiss, 鱼肉三明治
LotsOfFood:sandpoul, 鸡肉三明治
LotsOfFood:sandbacon, 培根三明治
LotsOfFood:fishsoup, 鱼汤
LotsOfFood:soupepoulet, 鸡汤
LotsOfFood:citrouilsoup, 南瓜汤
LotsOfFood:cactusoup, 仙人掌汤
LotsOfFood:soupelegumes, 蔬菜汤
LotsOfFood:ragoutalgues, 海带汤
LotsOfFood:pho, 越南河粉
LotsOfFood:puree, 土豆泥
LotsOfFood:pates, 意大利面
LotsOfFood:patepoulet, 鸡肉意大利面
LotsOfFood:patepiment, 辣意大利面
LotsOfFood:patetomate, 番茄酱意面
LotsOfFood:patechampi, 蘑菇意面
LotsOfFood:patecarbonara, 奶酪培根意面
LotsOfFood:chili, 辣肉酱
LotsOfFood:saladefruits, 水果沙拉
LotsOfFood:gateaufaim, 饥饿蛋糕
LotsOfFood:chocolat, 巧克力
LotsOfFood:chocopim, 辣味巧克力
LotsOfFood:chocochaud, 热可可
LotsOfFood:painchoco, 巧克力面包
LotsOfFood:caramel, 焦糖
LotsOfFood:pommedamour, 拔丝苹果
LotsOfFood:glacechoco, 巧克力冰淇淋
LotsOfFood:glacepomme, 苹果冰淇淋
LotsOfFood:glacemelon, 西瓜冰淇淋
LotsOfFood:glacecaramel, 焦糖冰淇淋
LotsOfFood:glacecoco, 椰子冰淇淋
LotsOfFood:glaceraisin, 葡萄冰淇淋
LotsOfFood:glacebanane, 香蕉冰淇淋
LotsOfFood:glacefraise, 草莓冰淇淋
LotsOfFood:glacevanille, 香草冰淇淋
LotsOfFood:glacecerise, 樱桃冰淇淋
LotsOfFood:bananasplit, 香蕉圣代
LotsOfFood:crepe, 薄饼
LotsOfFood:crepecaram, 焦糖薄饼
LotsOfFood:crepechoco, 巧克力薄饼
LotsOfFood:crepefrom, 奶酪薄饼
LotsOfFood:crepesucre, 糖霜薄饼
LotsOfFood:donutchoco, 巧克力甜甜圈
LotsOfFood:donutglace, 釉面甜甜圈
LotsOfFood:donutfraise, 草莓甜甜圈
LotsOfFood:donutraisin, 葡萄甜甜圈
LotsOfFood:papillote:0, 糖果
LotsOfFood:papillote:1, 糖果
LotsOfFood:papillote:2, 糖果
LotsOfFood:papillote:3, 糖果
LotsOfFood:papillote:4, 糖果
LotsOfFood:papillote:5, 糖果
LotsOfFood:papillote:6, 糖果
LotsOfFood:papillote:7, 糖果
LotsOfFood:papillote:8, 糖果
LotsOfFood:papillote:9, 糖果
LotsOfFood:papillote:10, 糖果
LotsOfFood:papillote:11, 糖果
LotsOfFood:papillote:12, 糖果
LotsOfFood:papillote:13, 糖果
LotsOfFood:papillote:14, 糖果
LotsOfFood:papillote:15, 糖果
LotsOfFood:fortunecookie, 幸运曲奇
LotsOfFood:marshmallow, 棉花糖
LotsOfFood:marshmallowstick, 棉花糖串
LotsOfFood:marshmallowstickcooked, 烤棉花糖串
LotsOfFood:gateauchoco, 巧克力蛋糕
LotsOfFood:tartetatin, 苹果挞
LotsOfFood:cheesecake, 奶酪蛋糕
LotsOfFood:gateaucarotte, 胡萝卜蛋糕
LotsOfFood:gateaufraise, 草莓蛋糕
LotsOfFood:blackforest, 黑森林蛋糕
LotsOfFood:cupcake, 杯糕
LotsOfFood:cupcakechoco, 巧克力杯糕
LotsOfFood:cupcakefraise, 草莓杯糕
malisisdoors:door_acacia, 金合欢木门
malisisdoors:item.door_acacia, 金合欢木门
malisisdoors:door_birch, 白桦木门
malisisdoors:item.door_birch, 白桦木门
malisisdoors:door_dark_oak, 深色橡木门
malisisdoors:item.door_dark_oak, 深色橡木门
malisisdoors:door_jungle, 丛林木门
malisisdoors:item.door_jungle, 丛林木门
malisisdoors:door_spruce, 云杉木门
malisisdoors:item.door_spruce, 云杉木门
malisisdoors:wood_sliding_door, 木框玻璃门
malisisdoors:item.wood_sliding_door, 木框玻璃门
malisisdoors:iron_sliding_door, 铁框玻璃门
malisisdoors:item.iron_sliding_door, 铁框玻璃门
malisisdoors:jail_door, 监狱门
malisisdoors:item.jail_door, 监狱门
malisisdoors:laboratory_door, 实验室门
malisisdoors:item.laboratory_door, 实验室门
malisisdoors:factory_door, 工厂门
malisisdoors:item.factory_door, 工厂门
malisisdoors:shoji_door, 障子门
malisisdoors:item.shoji_door, 障子门
malisisdoors:curtain_black, 黑色幕布
malisisdoors:item.curtain_black, 黑色幕布
malisisdoors:curtain_red, 红色幕布
malisisdoors:item.curtain_red, 红色幕布
malisisdoors:curtain_green, 绿色幕布
malisisdoors:item.curtain_green, 绿色幕布
malisisdoors:curtain_brown, 棕色幕布
malisisdoors:item.curtain_brown, 棕色幕布
malisisdoors:curtain_blue, 蓝色幕布
malisisdoors:item.curtain_blue, 蓝色幕布
malisisdoors:curtain_purple, 紫色幕布
malisisdoors:item.curtain_purple, 紫色幕布
malisisdoors:curtain_cyan, 青色幕布
malisisdoors:item.curtain_cyan, 青色幕布
malisisdoors:curtain_silver, 银色幕布
malisisdoors:item.curtain_silver, 银色幕布
malisisdoors:curtain_gray, 灰色幕布
malisisdoors:item.curtain_gray, 灰色幕布
malisisdoors:curtain_pink, 粉色幕布
malisisdoors:item.curtain_pink, 粉色幕布
malisisdoors:curtain_lime, 黄绿色幕布
malisisdoors:item.curtain_lime, 黄绿色幕布
malisisdoors:curtain_yellow, 黄色幕布
malisisdoors:item.curtain_yellow, 黄色幕布
malisisdoors:curtain_light_blue, 淡蓝色幕布
malisisdoors:item.curtain_light_blue, 淡蓝色幕布
malisisdoors:curtain_magenta, 品红色幕布
malisisdoors:item.curtain_magenta, 品红色幕布
malisisdoors:curtain_orange, 橙色幕布
malisisdoors:item.curtain_orange, 橙色幕布
malisisdoors:curtain_white, 白色幕布
malisisdoors:item.curtain_white, 白色幕布
malisisdoors:saloon, 酒馆门
malisisdoors:item.saloon, 酒馆门
malisisdoors:acaciaFenceGate, 金合欢木栅栏门
malisisdoors:birchFenceGate, 白桦木栅栏门
malisisdoors:darkOakFenceGate, 深色橡木栅栏门
malisisdoors:jungleFenceGate, 丛林木栅栏门
malisisdoors:spruceFenceGate, 云杉木栅栏门
malisisdoors:camoFenceGate, 混色栅栏门
malisisdoors:iron_trapdoor, 铁制活板门
malisisdoors:sliding_trapdoor, 滑动活板门
malisisdoors:trapdoor_acacia, 金合欢木活板门
malisisdoors:trapdoor_birch, 白桦木活板门
malisisdoors:trapdoor_dark_oak, 深色橡木活板门
malisisdoors:trapdoor_jungle, 丛林木活板门
malisisdoors:trapdoor_spruce, 云杉木活板门
malisisdoors:player_sensor, 玩家感应器
malisisdoors:vanishing_block:0, 消失的木框架
malisisdoors:vanishing_block:1, 消失的铁框架
malisisdoors:vanishing_block:2, 消失的金框架
malisisdoors:vanishing_block:3, 消失的钻石框架
malisisdoors:vanishing_block_diamond, 消失的钻石框架
malisisdoors:block_mixer, 方块混合器
malisisdoors:mixed_block, 混合方块
malisisdoors:garage_door, 车库门
malisisdoors:door_factory, 制门工厂
malisisdoors:null, 未命名方块,请报告给作者.
malisisdoors:item.custom_door, 自定义门
malisisdoors:rustyHatch, 生锈舱门
malisisdoors:item.rustyHandle, 生锈手轮
malisisdoors:rustyLadder, 生锈铁梯
malisisdoors:carriage_door, 宅门
malisisdoors:medieval_door, 中世纪门
malisisdoors:forcefieldDoor, 力场
malisisdoors:item.forcefieldItem, 力场控制器
malisisdoors:medieval_door_collisionHelper_MEDIEVAL, Medieval Door Collision Helper
malisisdoors:carriage_door_collisionHelper_CARRIAGE, Carriage Door Collision Helper
matter-manipulator:itemMatterManipulator0, 原型物质操纵者
matter-manipulator:itemMatterManipulator1, 物质操纵者 MKI
matter-manipulator:itemMatterManipulator2, 物质操纵者 MKII
matter-manipulator:itemMatterManipulator3, 物质操纵者 MKIII
matter-manipulator:metaitem:0, 物质操纵者 Plan
matter-manipulator:metaitem:1, 原型物质操纵者能量核心
matter-manipulator:metaitem:2, 原型物质操纵者‘处理器’核心
matter-manipulator:metaitem:3, 原型物质操纵者传送核心
matter-manipulator:metaitem:4, 原型物质操纵者框架
matter-manipulator:metaitem:5, 原型物质操纵者透镜组件
matter-manipulator:metaitem:6, 物质操纵者能量核心 MKI
matter-manipulator:metaitem:7, 物质操纵者处理器核心 MKI
matter-manipulator:metaitem:8, 物质操纵者传送核心 MKI
matter-manipulator:metaitem:9, 物质操纵者框架 MKI
matter-manipulator:metaitem:10, 物质操纵者透镜组件 MKI
matter-manipulator:metaitem:11, 物质操纵者能量核心 MKII
matter-manipulator:metaitem:12, 物质操纵者处理器核心 MKII
matter-manipulator:metaitem:13, 物质操纵者传送核心 MKII
matter-manipulator:metaitem:14, 物质操纵者框架 MKII
matter-manipulator:metaitem:15, 物质操纵者透镜组件 MKII
matter-manipulator:metaitem:16, 物质操纵者能量核心 MKIII
matter-manipulator:metaitem:17, 物质操纵者处理器核心 MKIII
matter-manipulator:metaitem:18, 物质操纵者传送核心 MKIII
matter-manipulator:metaitem:19, 物质操纵者框架 MKIII
matter-manipulator:metaitem:20, 物质操纵者透镜组件 MKIII
matter-manipulator:metaitem:21, 物质操纵者ME下行链路
matter-manipulator:metaitem:22, 物质操纵者量子下行链路
matter-manipulator:metaitem:23, 空白的操纵者升级
matter-manipulator:metaitem:24, 操纵者能量通道升级
matter-manipulator:metaitem:25, 操纵者挖掘升级
matter-manipulator:metaitem:26, 操纵者传送辅助升级
matter-manipulator:metaitem:27, 操纵者自适应线束升级
MekanismGenerators:Generator:0, 热力发电机
MekanismGenerators:Generator:1, 太阳能发电机
MekanismGenerators:Generator:3, 燃气发电机
MekanismGenerators:Generator:4, 生物能发电机
MekanismGenerators:Generator:5, 高级太阳能发电机
MekanismGenerators:Generator:6, 风力发电机
MekanismGenerators:Generator:7, 涡轮转子
MekanismGenerators:Generator:8, 复杂旋钮装置
MekanismGenerators:Generator:9, 电磁线圈
MekanismGenerators:Generator:10, 涡轮外壳
MekanismGenerators:Generator:11, 涡轮阀门
MekanismGenerators:Generator:12, 涡轮排气口
MekanismGenerators:Generator:13, 饱和冷凝器
MekanismGenerators:Reactor:0, 反应控制器
MekanismGenerators:Reactor:1, 反应堆框架
MekanismGenerators:Reactor:3, 反应堆端口
MekanismGenerators:Reactor:4, 反应逻辑适配器
MekanismGenerators:ReactorGlass:0, 强化玻璃
MekanismGenerators:ReactorGlass:1, 激光聚焦矩阵
MekanismGenerators:SolarPanel, 太阳能板
MekanismGenerators:Hohlraum, 黑体辐射腔
MekanismGenerators:TurbineBlade, 涡轮叶片
MekanismTools:WoodPaxel, 木镐尖斧
MekanismTools:StonePaxel, 石镐尖斧
MekanismTools:IronPaxel, 强化铁制多功能工具
MekanismTools:DiamondPaxel, 强化钻石多功能工具
MekanismTools:GoldPaxel, 强化金制多功能工具
MekanismTools:ObsidianHelmet, 黑曜石头盔
MekanismTools:ObsidianChestplate, 黑曜石胸甲
MekanismTools:ObsidianLeggings, 黑曜石护腿
MekanismTools:ObsidianBoots, 黑曜石靴子
MekanismTools:ObsidianPaxel, 黑曜石镐尖斧
MekanismTools:ObsidianPickaxe, 黑曜石镐
MekanismTools:ObsidianAxe, 黑曜石斧
MekanismTools:ObsidianShovel, 黑曜石锹
MekanismTools:ObsidianHoe, 黑曜石锄
MekanismTools:ObsidianSword, 黑曜石剑
MekanismTools:LapisLazuliHelmet, 青金石头盔
MekanismTools:LapisLazuliChestplate, 青金石胸甲
MekanismTools:LapisLazuliLeggings, 青金石护腿
MekanismTools:LapisLazuliBoots, 青金石靴子
MekanismTools:LapisLazuliPaxel, 青金石镐尖斧
MekanismTools:LapisLazuliPickaxe, 青金石镐
MekanismTools:LapisLazuliAxe, 青金石斧
MekanismTools:LapisLazuliShovel, 青金石锹
MekanismTools:LapisLazuliHoe, 青金石锄
MekanismTools:LapisLazuliSword, 青金石剑
MekanismTools:OsmiumHelmet, 锇头盔
MekanismTools:OsmiumChestplate, 锇胸甲
MekanismTools:OsmiumLeggings, 锇护腿
MekanismTools:OsmiumBoots, 锇靴子
MekanismTools:OsmiumPaxel, 锇镐尖斧
MekanismTools:OsmiumPickaxe, 锇镐
MekanismTools:OsmiumAxe, 锇斧
MekanismTools:OsmiumShovel, 锇锹
MekanismTools:OsmiumHoe, 锇锄
MekanismTools:OsmiumSword, 锇剑
MekanismTools:BronzeHelmet, 青铜头盔
MekanismTools:BronzeChestplate, 青铜胸甲
MekanismTools:BronzeLeggings, 青铜护腿
MekanismTools:BronzeBoots, 青铜靴子
MekanismTools:BronzePaxel, 青铜镐尖斧
MekanismTools:BronzePickaxe, 青铜镐
MekanismTools:BronzeAxe, 青铜斧
MekanismTools:BronzeShovel, 青铜锹
MekanismTools:BronzeHoe, 青铜锄
MekanismTools:BronzeSword, 青铜剑
MekanismTools:GlowstonePaxel, 荧石镐尖斧
MekanismTools:GlowstonePickaxe, 荧石镐
MekanismTools:GlowstoneAxe, 荧石斧
MekanismTools:GlowstoneShovel, 荧石锹
MekanismTools:GlowstoneHoe, 荧石锄
MekanismTools:GlowstoneSword, 荧石剑
MekanismTools:GlowstoneHelmet, 荧石头盔
MekanismTools:GlowstoneChestplate, 荧石胸甲
MekanismTools:GlowstoneLeggings, 荧石护腿
MekanismTools:GlowstoneBoots, 荧石靴子
MekanismTools:SteelPaxel, 钢斧锹
MekanismTools:SteelPickaxe, 钢镐
MekanismTools:SteelAxe, 钢斧
MekanismTools:SteelShovel, 钢锹
MekanismTools:SteelHoe, 钢锄
MekanismTools:SteelSword, 钢剑
MekanismTools:SteelHelmet, 钢头盔
MekanismTools:SteelChestplate, 钢胸甲
MekanismTools:SteelLeggings, 钢护腿
MekanismTools:SteelBoots, 钢靴子
MoCreatures:recordshuffle, 斑马唱片
MoCreatures:horsesaddle, 手工马鞍
MoCreatures:sharkteeth, 鲨鱼牙
MoCreatures:haystack, 干草堆
MoCreatures:sugarlump, 糖块
MoCreatures:mocegg:0, 蓝色鱼类蛋
MoCreatures:bigcatclaw, 大型猫科动物爪
MoCreatures:whip, 鞭子
MoCreatures:medallion, 勋章
MoCreatures:kittybed:0, item.kittybed.0.name
MoCreatures:kittylitter, 猫砂盆
MoCreatures:woolball, 羊毛球
MoCreatures:petfood, 猫咪食物
MoCreatures:builderhammer, 建筑锤
MoCreatures:reptilehide, 爬行动物皮革
MoCreatures:reptilehelmet, 爬行动物头盔
MoCreatures:reptileplate, 爬行动物胸甲
MoCreatures:reptilelegs, 爬行动物护腿
MoCreatures:reptileboots, 爬行动物靴子
MoCreatures:bowlempty:0, 空的鱼缸
MoCreatures:bowlwater:0, 满的鱼缸
MoCreatures:bowlfish1:0, 鱼缸
MoCreatures:bowlfish2:0, 鱼缸
MoCreatures:bowlfish3:0, 鱼缸
MoCreatures:bowlfish4:0, 鱼缸
MoCreatures:bowlfish5:0, 鱼缸
MoCreatures:bowlfish6:0, 鱼缸
MoCreatures:bowlfish7:0, 鱼缸
MoCreatures:bowlfish8:0, 鱼缸
MoCreatures:bowlfish9:0, 鱼缸
MoCreatures:bowlfish10:0, 鱼缸
MoCreatures:fur, 毛皮
MoCreatures:omelet, 煎蛋卷
MoCreatures:turtleraw, 生龟肉
MoCreatures:turtlesoup, 龟肉汤
MoCreatures:nunchaku, 双节棍
MoCreatures:sai, 三叉戟
MoCreatures:bo, 长棍
MoCreatures:katana, 武士刀
MoCreatures:sharksword, 鲨鱼剑
MoCreatures:key, 钥匙
MoCreatures:essencedarkness, 黑暗精华
MoCreatures:essencefire, 火焰精华
MoCreatures:amuletbone:0, 骨头护符
MoCreatures:amuletbonefull:0, 骨头护符
MoCreatures:amuletghost:0, 幽灵护符
MoCreatures:amuletghostfull:0, 幽灵护符
MoCreatures:amuletfairy:0, 仙女护符
MoCreatures:amuletfairyfull:0, 仙女护符
MoCreatures:amuletpegasus:0, 天空护符
MoCreatures:amuletpegasusfull:0, 天空护符
MoCreatures:essenceundead, 亡灵精华
MoCreatures:essencelight, 光明精华
MoCreatures:furchest, 毛皮外套
MoCreatures:furhelmet, 毛皮头盔
MoCreatures:furlegs, 毛皮裤子
MoCreatures:furboots, 毛皮靴子
MoCreatures:heartdarkness, 黑暗之心
MoCreatures:heartfire, 火焰之心
MoCreatures:heartundead, 亡灵之心
MoCreatures:ostrichraw, 生鸵鸟肉
MoCreatures:ostrichcooked, 熟鸵鸟肉
MoCreatures:unicornhorn, 独角兽角
MoCreatures:fishnet:0, 渔网
MoCreatures:horsearmorcrystal, 水晶马铠
MoCreatures:turkeyraw, 生火鸡肉
MoCreatures:turkeycooked, 熟火鸡肉
MoCreatures:hide, 兽皮
MoCreatures:hidechest, 兽皮外套
MoCreatures:hidehelmet, 兽皮头盔
MoCreatures:hidelegs, 兽皮裤子
MoCreatures:hideboots, 兽皮靴子
MoCreatures:ratraw, 生大鼠肉
MoCreatures:ratcooked, 熟大鼠肉
MoCreatures:ratburger, 大鼠汉堡
MoCreatures:chitin, 泥土蝎子甲壳
MoCreatures:chitinblack, 洞穴蝎子甲壳
MoCreatures:chitinfrost, 冰霜蝎子甲壳
MoCreatures:chitinnether, 下界蝎子甲壳
MoCreatures:scorpsworddirt, 泥土蝎子剑
MoCreatures:scorpswordfrost, 冰霜蝎子剑
MoCreatures:scorpswordnether, 下界蝎子剑
MoCreatures:scorpswordcave, 洞穴蝎子剑
MoCreatures:scorphelmetdirt, 泥土蝎子头盔
MoCreatures:scorpplatedirt, 泥土蝎子胸甲
MoCreatures:scorplegsdirt, 泥土蝎子护腿
MoCreatures:scorpbootsdirt, 泥土蝎子靴
MoCreatures:scorphelmetfrost, 冰霜蝎子头盔
MoCreatures:scorpplatefrost, 冰霜蝎子胸甲
MoCreatures:scorplegsfrost, 冰霜蝎子护腿
MoCreatures:scorpbootsfrost, 冰霜蝎子靴
MoCreatures:scorphelmetnether, 下界蝎子头盔
MoCreatures:scorpplatenether, 下界蝎子胸甲
MoCreatures:scorplegsnether, 下界蝎子护腿
MoCreatures:scorpbootsnether, 下界蝎子靴
MoCreatures:scorphelmetcave, 洞穴蝎子头盔
MoCreatures:scorpplatecave, 洞穴蝎子胸甲
MoCreatures:scorplegscave, 洞穴蝎子护腿
MoCreatures:scorpbootscave, 洞穴蝎子靴
MoCreatures:scorpstingdirt, 泥土蝎子毒刺
MoCreatures:scorpstingfrost, 冰霜蝎子毒刺
MoCreatures:scorpstingnether, 下界蝎子毒刺
MoCreatures:scorpstingcave, 洞穴蝎子毒刺
MoCreatures:scrolloffreedom, 自由卷轴
MoCreatures:scrollofsale, 出售卷轴
MoCreatures:scrollofowner, 重置所有者卷轴
MoCreatures:tuskswood, 木獠牙
MoCreatures:tusksiron, 铁獠牙
MoCreatures:tusksdiamond, 钻石獠牙
MoCreatures:elephantharness, 大象挽具
MoCreatures:elephantchest, 大象储物箱
MoCreatures:elephantgarment, 大象服装
MoCreatures:elephanthowdah, 大象鞍座
MoCreatures:mammothplatform, 猛犸平台
MoCreatures:crabraw, 生螃蟹
MoCreatures:crabcooked, 煮熟的螃蟹
MoCreatures:silversword, 银剑
MoCreatures:staffportal, 翼龙传送法杖
MoCreatures:staffteleport, 传送法杖
MoCreatures:petamulet:0, 宠物护身符
MoCreatures:achievement_icon_kill_wraith, item.achievement_icon_kill_wraith.name
MoCreatures:achievement_icon_kill_ogre, item.achievement_icon_kill_ogre.name
MoCreatures:achievement_icon_kill_werewolf, item.achievement_icon_kill_werewolf.name
